,AircraftID,RegistrationNumber,ICAOTypeCode,Model,Manufacturer,OwnerAirlineID,CreatedAt,UpdatedAt,ICAO,Capacity
5118,5119,VV-56504055,A345,Airbus A340-500,Airbus,551,1747301388,1747301388,A345,251
5119,5120,YX-89946614,AJ27,Comac ARJ21-700 / C909,Comac,467,1747301388,1747301388,AJ27,73
5120,5121,NO-94870135,A320,Airbus A320,Airbus,172,1747301388,1747301388,A320,347
5121,5122,XX-83825989,AN32,Antonov An-32,Antonov,547,1747301388,1747301388,AN32,203
5122,5123,YW-45897797,A343,Airbus A340-300,Airbus,165,1747301388,1747301388,A343,303
5123,5124,BM-65057432,AN12,Antonov An-12,Antonov,75,1747301388,1747301388,AN12,207
5124,5125,OK-40344855,B190,Beechcraft 1900,Beechcraft,198,1747301388,1747301388,B190,34
5125,5126,UP-70582492,AN32,Antonov An-32,Antonov,589,1747301388,1747301388,AN32,203
5126,5127,NU-42205380,AN12,Antonov An-12,Antonov,360,1747301388,1747301388,AN12,207
5127,5128,VL-74858868,AN26,Antonov An-26,Antonov,219,1747301388,1747301388,AN26,100
5128,5129,FX-95172387,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,134,1747301388,1747301388,AT46,20
5129,5130,QN-89448108,A140,Antonov An-140,Antonov,319,1747301388,1747301388,A140,117
5130,5131,HL-83417501,A748,Hawker Siddeley HS 748,Hawker,608,1747301388,1747301388,A748,85
5131,5132,EH-64664817,A342,Airbus A340-200,Airbus,153,1747301388,1747301388,A342,313
5132,5133,ZH-61720698,A20N,Airbus A320neo,Airbus,420,1747301388,1747301388,A20N,299
5133,5134,QE-65064491,B37M,Boeing 737 MAX 7,Boeing,118,1747301388,1747301388,B37M,385
5134,5135,ON-55981514,A359,Airbus A350-900,Airbus,431,1747301388,1747301388,A359,351
5135,5136,SI-62508403,A400,Airbus A400M Atlas,Airbus,333,1747301388,1747301388,A400,246
5136,5137,DB-41628492,B38M,Boeing 737 MAX 8,Boeing,240,1747301388,1747301388,B38M,242
5137,5138,LJ-56749372,A158,Antonov An-158,Antonov,140,1747301388,1747301388,A158,235
5138,5139,ZO-35842703,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,178,1747301388,1747301388,AT45,87
5139,5140,KK-94286317,A748,Hawker Siddeley HS 748,Hawker,300,1747301388,1747301388,A748,85
5140,5141,SR-58714967,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,619,1747301388,1747301388,A3ST,234
5141,5142,US-91914511,B190,Beechcraft 1900,Beechcraft,141,1747301388,1747301388,B190,34
5142,5143,XO-25495088,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,489,1747301388,1747301388,AT45,87
5143,5144,MH-03646654,AN32,Antonov An-32,Antonov,58,1747301388,1747301388,AN32,203
5144,5145,WN-78203585,A21N,Airbus A321neo,Airbus,281,1747301388,1747301388,A21N,234
5145,5146,OY-41632102,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,639,1747301388,1747301388,AT73,35
5146,5147,CO-07589244,A124,Antonov An-124 Ruslan,Antonov,138,1747301388,1747301388,A124,140
5147,5148,GO-13426435,A310,Airbus A310-200,Airbus,520,1747301388,1747301388,A310,272
5148,5149,KO-48106023,A124,Antonov An-124 Ruslan,Antonov,107,1747301388,1747301388,A124,140
5149,5150,FY-86747713,AN30,Antonov An-30,Antonov,154,1747301388,1747301388,AN30,184
5150,5151,BM-56159346,A400,Airbus A400M Atlas,Airbus,167,1747301388,1747301388,A400,246
5151,5152,QO-05697094,A321,Airbus A321,Airbus,167,1747301388,1747301388,A321,297
5152,5153,IY-71361634,A306,Airbus A300-600,Airbus,70,1747301388,1747301388,A306,176
5153,5154,TB-73247080,ATP,British Aerospace ATP,British,330,1747301388,1747301388,ATP,134
5154,5155,HQ-03051277,A333,Airbus A330-300,Airbus,245,1747301388,1747301388,A333,230
5155,5156,ON-39978141,A400,Airbus A400M Atlas,Airbus,381,1747301388,1747301388,A400,246
5156,5157,XX-14390409,A140,Antonov An-140,Antonov,175,1747301388,1747301388,A140,117
5157,5158,PX-81773705,B190,Beechcraft 1900,Beechcraft,258,1747301388,1747301388,B190,34
5158,5159,RN-68132671,B39M,Boeing 737 MAX 9,Boeing,190,1747301388,1747301388,B39M,169
5159,5160,RQ-51735300,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,242,1747301388,1747301388,AT45,87
5160,5161,QZ-23110710,AJ27,Comac ARJ21-700 / C909,Comac,332,1747301388,1747301388,AJ27,73
5161,5162,RB-55650567,A748,Hawker Siddeley HS 748,Hawker,204,1747301388,1747301388,A748,85
5162,5163,ZR-12542124,B190,Beechcraft 1900,Beechcraft,117,1747301388,1747301388,B190,34
5163,5164,WZ-48169469,A343,Airbus A340-300,Airbus,183,1747301388,1747301388,A343,303
5164,5165,NP-79964860,A388,Airbus A380-800,Airbus,412,1747301388,1747301388,A388,395
5165,5166,DT-79609997,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,147,1747301388,1747301388,AT73,35
5166,5167,EA-30318884,A21N,Airbus A321neo,Airbus,241,1747301388,1747301388,A21N,234
5167,5168,GK-94723591,A148,Antonov An-148,Antonov,56,1747301388,1747301388,A148,150
5168,5169,MV-00010998,AJ27,Comac ARJ21-700 / C909,Comac,176,1747301388,1747301388,AJ27,73
5169,5170,SE-28040776,A20N,Airbus A320neo,Airbus,418,1747301388,1747301388,A20N,299
5170,5171,FG-89387693,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,489,1747301388,1747301388,AT75,200
5171,5172,TM-25643342,A148,Antonov An-148,Antonov,39,1747301388,1747301388,A148,150
5172,5173,AH-01948156,A338,Airbus A330-800,Airbus,306,1747301388,1747301388,A338,178
5173,5174,CY-07031395,A318,Airbus A318,Airbus,45,1747301388,1747301388,A318,279
5174,5175,HH-86983472,A225,Antonov An-225 Mriya,Antonov,532,1747301388,1747301388,A225,102
5175,5176,DT-63008806,A21N,Airbus A321neo,Airbus,336,1747301388,1747301388,A21N,234
5176,5177,CS-33361518,A124,Antonov An-124 Ruslan,Antonov,561,1747301388,1747301388,A124,140
5177,5178,UH-05287470,A333,Airbus A330-300,Airbus,506,1747301388,1747301388,A333,230
5178,5179,KZ-12976073,ATP,British Aerospace ATP,British,38,1747301388,1747301388,ATP,134
5179,5180,DI-88659814,A388,Airbus A380-800,Airbus,110,1747301388,1747301388,A388,395
5180,5181,SC-17579378,A342,Airbus A340-200,Airbus,475,1747301388,1747301388,A342,313
5181,5182,GA-74357509,B39M,Boeing 737 MAX 9,Boeing,575,1747301388,1747301388,B39M,169
5182,5183,EN-26077007,A225,Antonov An-225 Mriya,Antonov,61,1747301388,1747301388,A225,102
5183,5184,WW-26988211,B37M,Boeing 737 MAX 7,Boeing,138,1747301388,1747301388,B37M,385
5184,5185,MO-53501842,A310,Airbus A310-200,Airbus,140,1747301388,1747301388,A310,272
5185,5186,WI-44288729,A339,Airbus A330-900,Airbus,132,1747301388,1747301388,A339,251
5186,5187,QK-02798944,A124,Antonov An-124 Ruslan,Antonov,190,1747301388,1747301388,A124,140
5187,5188,DS-13773140,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,320,1747301388,1747301388,AT43,184
5188,5189,EP-98964027,AN24,Antonov An-24,Antonov,303,1747301388,1747301388,AN24,215
5189,5190,PI-41013825,A345,Airbus A340-500,Airbus,650,1747301388,1747301388,A345,251
5190,5191,WG-90485445,B3XM,Boeing 737 MAX 10,Boeing,360,1747301388,1747301388,B3XM,335
5191,5192,IX-18464075,A338,Airbus A330-800,Airbus,170,1747301388,1747301388,A338,178
5192,5193,ML-09354029,A320,Airbus A320,Airbus,25,1747301388,1747301388,A320,347
5193,5194,CR-05873834,A400,Airbus A400M Atlas,Airbus,592,1747301388,1747301388,A400,246
5194,5195,QF-22988815,A21N,Airbus A321neo,Airbus,443,1747301388,1747301388,A21N,234
5195,5196,XF-56776895,A333,Airbus A330-300,Airbus,541,1747301388,1747301388,A333,230
5196,5197,CU-85644618,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,565,1747301388,1747301388,AT72,20
5197,5198,OU-18381821,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,80,1747301388,1747301388,AC90,194
5198,5199,FO-46921249,A337,"Airbus A330-700 ""BelugaXL""",Airbus,197,1747301388,1747301388,A337,277
5199,5200,UZ-50551234,AN28,Antonov An-28,Antonov,190,1747301388,1747301388,AN28,92
5200,5201,JQ-33586422,A21N,Airbus A321neo,Airbus,22,1747301388,1747301388,A21N,234
5201,5202,RR-88557000,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,83,1747301388,1747301388,AC90,194
5202,5203,NQ-29129327,A332,Airbus A330-200,Airbus,275,1747301388,1747301388,A332,156
5203,5204,MW-28880519,AN28,Antonov An-28,Antonov,442,1747301388,1747301388,AN28,92
5204,5205,JG-68363775,ATP,British Aerospace ATP,British,602,1747301388,1747301388,ATP,134
5205,5206,UY-85826535,A359,Airbus A350-900,Airbus,149,1747301388,1747301388,A359,351
5206,5207,CC-19270029,A19N,Airbus A319neo,Airbus,94,1747301388,1747301388,A19N,172
5207,5208,ZQ-48773391,A310,Airbus A310-200,Airbus,69,1747301388,1747301388,A310,272
5208,5209,QV-00265097,A332,Airbus A330-200,Airbus,60,1747301388,1747301388,A332,156
5209,5210,QI-97998978,A333,Airbus A330-300,Airbus,482,1747301388,1747301388,A333,230
5210,5211,MQ-15271643,A319,Airbus A319,Airbus,489,1747301388,1747301388,A319,302
5211,5212,UH-37371795,A346,Airbus A340-600,Airbus,191,1747301388,1747301388,A346,354
5212,5213,SQ-91902516,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,112,1747301388,1747301388,A3ST,234
5213,5214,MG-70322849,A343,Airbus A340-300,Airbus,269,1747301388,1747301388,A343,303
5214,5215,LM-11819044,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,577,1747301388,1747301388,AC90,194
5215,5216,IA-53132587,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,349,1747301388,1747301388,A3ST,234
5216,5217,TB-55519235,B39M,Boeing 737 MAX 9,Boeing,537,1747301388,1747301388,B39M,169
5217,5218,CT-33542530,A225,Antonov An-225 Mriya,Antonov,598,1747301388,1747301388,A225,102
5218,5219,TK-84059550,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,185,1747301388,1747301388,AC90,194
5219,5220,RA-14358395,AN32,Antonov An-32,Antonov,513,1747301388,1747301388,AN32,203
5220,5221,GQ-33712313,A338,Airbus A330-800,Airbus,259,1747301388,1747301388,A338,178
5221,5222,LZ-18578626,A345,Airbus A340-500,Airbus,581,1747301388,1747301388,A345,251
5222,5223,SX-09058788,A337,"Airbus A330-700 ""BelugaXL""",Airbus,614,1747301388,1747301388,A337,277
5223,5224,BP-12860285,AN12,Antonov An-12,Antonov,513,1747301388,1747301388,AN12,207
5224,5225,FK-97488352,A343,Airbus A340-300,Airbus,22,1747301388,1747301388,A343,303
5225,5226,PI-03835859,AN28,Antonov An-28,Antonov,473,1747301388,1747301388,AN28,92
5226,5227,BD-21878176,A20N,Airbus A320neo,Airbus,620,1747301388,1747301388,A20N,299
5227,5228,KJ-25157429,A306,Airbus A300-600,Airbus,574,1747301388,1747301388,A306,176
5228,5229,EA-23224184,A339,Airbus A330-900,Airbus,464,1747301388,1747301388,A339,251
5229,5230,ZK-14211331,AJ27,Comac ARJ21-700 / C909,Comac,460,1747301388,1747301388,AJ27,73
5230,5231,TA-52293866,A310,Airbus A310-200,Airbus,233,1747301388,1747301388,A310,272
5231,5232,GL-48309658,AJ27,Comac ARJ21-700 / C909,Comac,225,1747301388,1747301388,AJ27,73
5232,5233,OO-73318479,A400,Airbus A400M Atlas,Airbus,184,1747301388,1747301388,A400,246
5233,5234,ZO-07401741,A318,Airbus A318,Airbus,432,1747301388,1747301388,A318,279
5234,5235,AK-58635552,A748,Hawker Siddeley HS 748,Hawker,175,1747301388,1747301388,A748,85
5235,5236,WE-50760089,A320,Airbus A320,Airbus,261,1747301388,1747301388,A320,347
5236,5237,QV-66881826,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,33,1747301388,1747301388,AC90,194
5237,5238,DL-99131646,A388,Airbus A380-800,Airbus,79,1747301388,1747301388,A388,395
5238,5239,ZV-27207077,A333,Airbus A330-300,Airbus,195,1747301388,1747301388,A333,230
5239,5240,GB-83304438,AN24,Antonov An-24,Antonov,257,1747301388,1747301388,AN24,215
5240,5241,SQ-33609362,A359,Airbus A350-900,Airbus,321,1747301388,1747301388,A359,351
5241,5242,VA-34525761,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,472,1747301388,1747301388,AT43,184
5242,5243,XM-60956625,A124,Antonov An-124 Ruslan,Antonov,373,1747301388,1747301388,A124,140
5243,5244,UK-39507027,A342,Airbus A340-200,Airbus,9,1747301388,1747301388,A342,313
5244,5245,FY-66720043,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,592,1747301388,1747301388,AT43,184
5245,5246,IP-58324213,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,25,1747301388,1747301388,AT46,20
5246,5247,QZ-29228472,A21N,Airbus A321neo,Airbus,255,1747301388,1747301388,A21N,234
5247,5248,OM-76967259,AN72,Antonov An-72 / An-74,Antonov,60,1747301388,1747301388,AN72,148
5248,5249,EW-41742672,AN24,Antonov An-24,Antonov,568,1747301388,1747301388,AN24,215
5249,5250,EQ-46666412,AN32,Antonov An-32,Antonov,291,1747301388,1747301388,AN32,203
5250,5251,NT-52363273,AN28,Antonov An-28,Antonov,78,1747301388,1747301388,AN28,92
5251,5252,BC-44400370,ATP,British Aerospace ATP,British,337,1747301388,1747301388,ATP,134
5252,5253,IL-85515472,AJ27,Comac ARJ21-700 / C909,Comac,523,1747301388,1747301388,AJ27,73
5253,5254,UL-74900740,AN32,Antonov An-32,Antonov,190,1747301388,1747301388,AN32,203
5254,5255,GZ-87556470,AN30,Antonov An-30,Antonov,52,1747301388,1747301388,AN30,184
5255,5256,ZV-14042223,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,375,1747301388,1747301388,AT46,20
5256,5257,WF-53901443,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,656,1747301388,1747301388,AT76,127
5257,5258,RV-70351085,A35K,Airbus A350-1000,Airbus,574,1747301388,1747301388,A35K,350
5258,5259,EJ-90724504,A148,Antonov An-148,Antonov,244,1747301388,1747301388,A148,150
5259,5260,RQ-84877320,A342,Airbus A340-200,Airbus,459,1747301388,1747301388,A342,313
5260,5261,IB-80228734,A310,Airbus A310-200,Airbus,132,1747301388,1747301388,A310,272
5261,5262,YP-06588728,A19N,Airbus A319neo,Airbus,208,1747301388,1747301388,A19N,172
5262,5263,RA-50041921,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,360,1747301388,1747301388,AT73,35
5263,5264,AF-61843183,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,152,1747301388,1747301388,AT76,127
5264,5265,FQ-36438373,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,53,1747301388,1747301388,AC90,194
5265,5266,GP-89903313,A35K,Airbus A350-1000,Airbus,434,1747301388,1747301388,A35K,350
5266,5267,MY-33925796,B37M,Boeing 737 MAX 7,Boeing,99,1747301388,1747301388,B37M,385
5267,5268,HA-08596937,A321,Airbus A321,Airbus,184,1747301388,1747301388,A321,297
5268,5269,XP-22707303,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,388,1747301388,1747301388,AC90,194
5269,5270,IS-88271416,A319,Airbus A319,Airbus,40,1747301388,1747301388,A319,302
5270,5271,FI-10877283,A346,Airbus A340-600,Airbus,614,1747301388,1747301388,A346,354
5271,5272,PY-69042354,A333,Airbus A330-300,Airbus,162,1747301388,1747301388,A333,230
5272,5273,TL-31594985,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,112,1747301388,1747301388,AT75,200
5273,5274,OJ-91847178,A339,Airbus A330-900,Airbus,454,1747301388,1747301388,A339,251
5274,5275,MW-49523444,A321,Airbus A321,Airbus,79,1747301388,1747301388,A321,297
5275,5276,AF-57523890,B3XM,Boeing 737 MAX 10,Boeing,265,1747301388,1747301388,B3XM,335
5276,5277,KT-76094318,A318,Airbus A318,Airbus,112,1747301388,1747301388,A318,279
5277,5278,XN-24212793,A148,Antonov An-148,Antonov,408,1747301388,1747301388,A148,150
5278,5279,WC-61564584,B37M,Boeing 737 MAX 7,Boeing,187,1747301388,1747301388,B37M,385
5279,5280,NV-01185850,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,62,1747301388,1747301388,AT43,184
5280,5281,GK-37600190,A20N,Airbus A320neo,Airbus,593,1747301388,1747301388,A20N,299
5281,5282,OW-37411479,ATP,British Aerospace ATP,British,560,1747301388,1747301388,ATP,134
5282,5283,AA-50887581,AN30,Antonov An-30,Antonov,473,1747301388,1747301388,AN30,184
5283,5284,IL-26672168,A332,Airbus A330-200,Airbus,344,1747301388,1747301388,A332,156
5284,5285,HG-55164792,A310,Airbus A310-200,Airbus,393,1747301388,1747301388,A310,272
5285,5286,BS-58967767,A332,Airbus A330-200,Airbus,92,1747301388,1747301388,A332,156
5286,5287,EM-07173546,B38M,Boeing 737 MAX 8,Boeing,434,1747301388,1747301388,B38M,242
5287,5288,GI-86303560,A748,Hawker Siddeley HS 748,Hawker,305,1747301388,1747301388,A748,85
5288,5289,ZE-84440836,A306,Airbus A300-600,Airbus,374,1747301388,1747301388,A306,176
5289,5290,VL-63276760,A319,Airbus A319,Airbus,79,1747301388,1747301388,A319,302
5290,5291,LG-11155631,A346,Airbus A340-600,Airbus,73,1747301388,1747301388,A346,354
5291,5292,ZX-57013713,AN32,Antonov An-32,Antonov,614,1747301388,1747301388,AN32,203
5292,5293,BL-36746166,AJ27,Comac ARJ21-700 / C909,Comac,309,1747301388,1747301388,AJ27,73
5293,5294,OJ-91158509,A225,Antonov An-225 Mriya,Antonov,475,1747301388,1747301388,A225,102
5294,5295,VQ-17134882,A19N,Airbus A319neo,Airbus,3,1747301388,1747301388,A19N,172
5295,5296,KO-81224675,A306,Airbus A300-600,Airbus,477,1747301388,1747301388,A306,176
5296,5297,ZU-77571981,A124,Antonov An-124 Ruslan,Antonov,15,1747301388,1747301388,A124,140
5297,5298,SS-71211316,A345,Airbus A340-500,Airbus,383,1747301388,1747301388,A345,251
5298,5299,BO-77075857,AN26,Antonov An-26,Antonov,355,1747301388,1747301388,AN26,100
5299,5300,TQ-96615324,AN24,Antonov An-24,Antonov,181,1747301388,1747301388,AN24,215
5300,5301,AV-63991978,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,593,1747301388,1747301388,A3ST,234
5301,5302,IW-04349674,A35K,Airbus A350-1000,Airbus,299,1747301388,1747301388,A35K,350
5302,5303,TF-05377799,AN24,Antonov An-24,Antonov,556,1747301388,1747301388,AN24,215
5303,5304,MQ-18172738,A346,Airbus A340-600,Airbus,181,1747301388,1747301388,A346,354
5304,5305,BZ-15514400,A306,Airbus A300-600,Airbus,71,1747301388,1747301388,A306,176
5305,5306,RQ-07882838,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,535,1747301388,1747301388,AT73,35
5306,5307,NI-38196163,B37M,Boeing 737 MAX 7,Boeing,372,1747301388,1747301388,B37M,385
5307,5308,FD-85273625,A337,"Airbus A330-700 ""BelugaXL""",Airbus,354,1747301388,1747301388,A337,277
5308,5309,QZ-36857542,B3XM,Boeing 737 MAX 10,Boeing,325,1747301388,1747301388,B3XM,335
5309,5310,JO-87947785,AN24,Antonov An-24,Antonov,511,1747301388,1747301388,AN24,215
5310,5311,QM-70167953,AN12,Antonov An-12,Antonov,447,1747301388,1747301388,AN12,207
5311,5312,RU-03003810,AJ27,Comac ARJ21-700 / C909,Comac,124,1747301388,1747301388,AJ27,73
5312,5313,KQ-92229221,A359,Airbus A350-900,Airbus,616,1747301388,1747301388,A359,351
5313,5314,PT-02566945,AN12,Antonov An-12,Antonov,73,1747301388,1747301388,AN12,207
5314,5315,HJ-17936235,A748,Hawker Siddeley HS 748,Hawker,275,1747301388,1747301388,A748,85
5315,5316,TB-00227717,A339,Airbus A330-900,Airbus,429,1747301388,1747301388,A339,251
5316,5317,SJ-68832178,AN30,Antonov An-30,Antonov,580,1747301388,1747301388,AN30,184
5317,5318,RD-66724337,A345,Airbus A340-500,Airbus,306,1747301388,1747301388,A345,251
5318,5319,WO-42089014,B190,Beechcraft 1900,Beechcraft,151,1747301388,1747301388,B190,34
5319,5320,GI-35380195,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,170,1747301388,1747301388,AT72,20
5320,5321,XK-11621661,A140,Antonov An-140,Antonov,76,1747301388,1747301388,A140,117
5321,5322,QA-63216891,A310,Airbus A310-200,Airbus,404,1747301388,1747301388,A310,272
5322,5323,HZ-41912588,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,134,1747301388,1747301388,AT43,184
5323,5324,MB-10792964,A158,Antonov An-158,Antonov,174,1747301388,1747301388,A158,235
5324,5325,FC-73221822,A332,Airbus A330-200,Airbus,170,1747301388,1747301388,A332,156
5325,5326,KM-88180526,A346,Airbus A340-600,Airbus,63,1747301388,1747301388,A346,354
5326,5327,XO-35721483,B38M,Boeing 737 MAX 8,Boeing,418,1747301388,1747301388,B38M,242
5327,5328,ZW-41249826,AJ27,Comac ARJ21-700 / C909,Comac,130,1747301388,1747301388,AJ27,73
5328,5329,YR-08416252,A320,Airbus A320,Airbus,467,1747301388,1747301388,A320,347
5329,5330,KF-30454515,AN12,Antonov An-12,Antonov,73,1747301388,1747301388,AN12,207
5330,5331,QI-16808513,ATP,British Aerospace ATP,British,21,1747301388,1747301388,ATP,134
5331,5332,CD-33031805,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,425,1747301388,1747301388,AT43,184
5332,5333,JD-52166120,B190,Beechcraft 1900,Beechcraft,208,1747301388,1747301388,B190,34
5333,5334,EK-09683697,A225,Antonov An-225 Mriya,Antonov,236,1747301388,1747301388,A225,102
5334,5335,CQ-79217017,A388,Airbus A380-800,Airbus,376,1747301388,1747301388,A388,395
5335,5336,NJ-03729869,A359,Airbus A350-900,Airbus,228,1747301388,1747301388,A359,351
5336,5337,VB-77035319,AN12,Antonov An-12,Antonov,93,1747301388,1747301388,AN12,207
5337,5338,LE-10595915,B3XM,Boeing 737 MAX 10,Boeing,215,1747301388,1747301388,B3XM,335
5338,5339,ME-69392477,A333,Airbus A330-300,Airbus,185,1747301388,1747301388,A333,230
5339,5340,MW-52566251,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,197,1747301388,1747301388,AC90,194
5340,5341,QT-35810805,A342,Airbus A340-200,Airbus,99,1747301388,1747301388,A342,313
5341,5342,FZ-29217683,AN24,Antonov An-24,Antonov,43,1747301388,1747301388,AN24,215
5342,5343,KR-16913903,A21N,Airbus A321neo,Airbus,613,1747301388,1747301388,A21N,234
5343,5344,KZ-87560154,B39M,Boeing 737 MAX 9,Boeing,309,1747301388,1747301388,B39M,169
5344,5345,XH-85886504,A342,Airbus A340-200,Airbus,483,1747301388,1747301388,A342,313
5345,5346,BA-55755219,AN30,Antonov An-30,Antonov,236,1747301388,1747301388,AN30,184
5346,5347,UV-66772473,A158,Antonov An-158,Antonov,47,1747301388,1747301388,A158,235
5347,5348,MY-00952477,A19N,Airbus A319neo,Airbus,43,1747301388,1747301388,A19N,172
