AircraftID,RegistrationNumber,ICAOTypeCode,Model,Manufacturer,FlightStatus,OwnerAirlineID,CreatedAt,UpdatedAt
4039,UP-19588396,A21N,Airbus A321neo,Airbus,Maintenance,102,1747301388,1747301388
4040,XW-09203697,A342,Airbus A340-200,Airbus,Active,412,1747301388,1747301388
4041,PS-50021558,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Maintenance,187,1747301388,1747301388
4042,CM-66932321,A359,Airbus A350-900,Airbus,Maintenance,129,1747301388,1747301388
4043,JD-36483176,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,Maintenance,380,1747301388,1747301388
4044,JT-01516735,B38M,Boeing 737 MAX 8,Boeing,Maintenance,328,1747301388,1747301388
4045,XT-29076504,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,Maintenance,98,1747301388,1747301388
4046,NI-40802453,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,Active,157,1747301388,1747301388
4047,PB-38119385,A359,Airbus A350-900,Airbus,Active,570,1747301388,1747301388
4048,VM-57973391,AJ27,Comac ARJ21-700 / C909,Comac,Maintenance,267,1747301388,1747301388
4049,ND-64350991,B190,Beechcraft 1900,Beechcraft,Active,19,1747301388,1747301388
4050,ZJ-45033701,A388,Airbus A380-800,Airbus,Maintenance,583,1747301388,1747301388
4051,UA-49620524,A318,Airbus A318,Airbus,Maintenance,458,1747301388,1747301388
4052,LU-55198104,B190,Beechcraft 1900,Beechcraft,Active,195,1747301388,1747301388
4053,GB-47059085,A310,Airbus A310-200,Airbus,Active,376,1747301388,1747301388
4054,KI-21534396,A748,Hawker Siddeley HS 748,Hawker,Maintenance,36,1747301388,1747301388
4055,DU-23100242,A310,Airbus A310-200,Airbus,Maintenance,325,1747301388,1747301388
4056,NV-23708231,AJ27,Comac ARJ21-700 / C909,Comac,Active,42,1747301388,1747301388
4057,GY-33899712,A320,Airbus A320,Airbus,Maintenance,325,1747301388,1747301388
4058,QF-06586281,AN32,Antonov An-32,Antonov,Maintenance,302,1747301388,1747301388
4059,DJ-48381682,AN72,Antonov An-72 / An-74,Antonov,Maintenance,195,1747301388,1747301388
4060,NL-65243207,A158,Antonov An-158,Antonov,Active,210,1747301388,1747301388
4061,BP-63377889,AN32,Antonov An-32,Antonov,Active,560,1747301388,1747301388
4062,NL-31661418,AN32,Antonov An-32,Antonov,Maintenance,378,1747301388,1747301388
4063,BK-02833545,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,Maintenance,570,1747301388,1747301388
4064,EY-50265731,A140,Antonov An-140,Antonov,Active,604,1747301388,1747301388
4065,YG-27664963,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,Maintenance,596,1747301388,1747301388
4066,ZQ-85108787,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Active,237,1747301388,1747301388
4067,WX-15344101,A318,Airbus A318,Airbus,Maintenance,327,1747301388,1747301388
4068,GH-71386274,A388,Airbus A380-800,Airbus,Active,600,1747301388,1747301388
4069,MP-53171646,A339,Airbus A330-900,Airbus,Maintenance,189,1747301388,1747301388
4070,XH-42283228,AN32,Antonov An-32,Antonov,Maintenance,237,1747301388,1747301388
4071,KS-87024887,A339,Airbus A330-900,Airbus,Maintenance,265,1747301388,1747301388
4072,XD-83563506,A339,Airbus A330-900,Airbus,Maintenance,574,1747301388,1747301388
4073,VZ-58600910,AN24,Antonov An-24,Antonov,Maintenance,479,1747301388,1747301388
4074,BW-02783905,AN30,Antonov An-30,Antonov,Active,233,1747301388,1747301388
4075,RG-69325232,A388,Airbus A380-800,Airbus,Maintenance,278,1747301388,1747301388
4076,AC-47929640,AN12,Antonov An-12,Antonov,Active,203,1747301388,1747301388
4077,HX-67243928,A400,Airbus A400M Atlas,Airbus,Maintenance,80,1747301388,1747301388
4078,UD-04675797,A388,Airbus A380-800,Airbus,Maintenance,81,1747301388,1747301388
4079,TY-07633748,AJ27,Comac ARJ21-700 / C909,Comac,Active,257,1747301388,1747301388
4080,RH-93219452,A148,Antonov An-148,Antonov,Active,541,1747301388,1747301388
4081,JI-88363383,A321,Airbus A321,Airbus,Maintenance,202,1747301388,1747301388
4082,YE-77144149,A124,Antonov An-124 Ruslan,Antonov,Active,509,1747301388,1747301388
4083,UQ-91128629,B3XM,Boeing 737 MAX 10,Boeing,Active,581,1747301388,1747301388
4084,PY-69039341,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,Active,166,1747301388,1747301388
4085,ZG-63009348,B3XM,Boeing 737 MAX 10,Boeing,Active,68,1747301388,1747301388
4086,EL-21409644,B38M,Boeing 737 MAX 8,Boeing,Maintenance,144,1747301388,1747301388
4087,MN-80397213,A21N,Airbus A321neo,Airbus,Active,54,1747301388,1747301388
4088,TX-98488921,A343,Airbus A340-300,Airbus,Active,36,1747301388,1747301388
4089,OF-76595560,A158,Antonov An-158,Antonov,Maintenance,107,1747301388,1747301388
4090,FL-00746517,B3XM,Boeing 737 MAX 10,Boeing,Active,140,1747301388,1747301388
4091,LO-97865741,A400,Airbus A400M Atlas,Airbus,Active,424,1747301388,1747301388
4092,OS-01387667,A140,Antonov An-140,Antonov,Active,286,1747301388,1747301388
4093,SV-39776485,A346,Airbus A340-600,Airbus,Active,509,1747301388,1747301388
4094,WU-16226173,A321,Airbus A321,Airbus,Active,651,1747301388,1747301388
4095,WW-05863315,A124,Antonov An-124 Ruslan,Antonov,Maintenance,48,1747301388,1747301388
4096,AP-18689383,A346,Airbus A340-600,Airbus,Maintenance,28,1747301388,1747301388
4097,OH-75949677,B38M,Boeing 737 MAX 8,Boeing,Maintenance,299,1747301388,1747301388
4098,GX-91975436,A337,"Airbus A330-700 ""BelugaXL""",Airbus,Active,508,1747301388,1747301388
4099,UF-27023708,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,Maintenance,369,1747301388,1747301388
4100,YO-77229054,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,Active,40,1747301388,1747301388
4101,DD-22212675,A338,Airbus A330-800,Airbus,Active,66,1747301388,1747301388
4102,KW-91996689,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,Maintenance,33,1747301388,1747301388
4103,LM-49784892,A338,Airbus A330-800,Airbus,Active,270,1747301388,1747301388
4104,LA-93813707,AN26,Antonov An-26,Antonov,Maintenance,518,1747301388,1747301388
4105,RI-66752820,A158,Antonov An-158,Antonov,Maintenance,156,1747301388,1747301388
4106,YQ-21107380,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,Active,37,1747301388,1747301388
4107,AL-13312006,A158,Antonov An-158,Antonov,Active,387,1747301388,1747301388
4108,US-12296344,A342,Airbus A340-200,Airbus,Maintenance,30,1747301388,1747301388
4109,PA-92235596,A148,Antonov An-148,Antonov,Active,640,1747301388,1747301388
4110,FM-83673762,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,Maintenance,179,1747301388,1747301388
4111,GR-14731488,A19N,Airbus A319neo,Airbus,Active,466,1747301388,1747301388
4112,UZ-71366674,A333,Airbus A330-300,Airbus,Maintenance,569,1747301388,1747301388
4113,LA-24573551,A158,Antonov An-158,Antonov,Active,234,1747301388,1747301388
4114,UR-71493332,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Maintenance,127,1747301388,1747301388
4115,KV-15876951,A338,Airbus A330-800,Airbus,Maintenance,492,1747301388,1747301388
4116,ZB-14010486,A158,Antonov An-158,Antonov,Maintenance,504,1747301388,1747301388
4117,DR-64055580,B37M,Boeing 737 MAX 7,Boeing,Active,267,1747301388,1747301388
4118,PN-77668262,A306,Airbus A300-600,Airbus,Maintenance,450,1747301388,1747301388
4119,PC-17560946,A148,Antonov An-148,Antonov,Active,272,1747301388,1747301388
4120,JP-88071753,A19N,Airbus A319neo,Airbus,Active,287,1747301388,1747301388
4121,OL-37623579,AN12,Antonov An-12,Antonov,Active,436,1747301388,1747301388
4122,GT-83409365,A124,Antonov An-124 Ruslan,Antonov,Maintenance,534,1747301388,1747301388
4123,OH-21734369,A337,"Airbus A330-700 ""BelugaXL""",Airbus,Maintenance,242,1747301388,1747301388
4124,BJ-21253354,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Maintenance,238,1747301388,1747301388
4125,FO-27874204,B3XM,Boeing 737 MAX 10,Boeing,Maintenance,397,1747301388,1747301388
4126,SA-75156335,A388,Airbus A380-800,Airbus,Maintenance,635,1747301388,1747301388
4127,KX-64922936,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Maintenance,134,1747301388,1747301388
4128,BG-10039265,A388,Airbus A380-800,Airbus,Maintenance,607,1747301388,1747301388
4129,WD-84558318,ATP,British Aerospace ATP,British,Active,534,1747301388,1747301388
4130,XU-65178102,A388,Airbus A380-800,Airbus,Active,12,1747301388,1747301388
4131,RK-18804893,AN28,Antonov An-28,Antonov,Active,433,1747301388,1747301388
4132,QZ-06945450,B3XM,Boeing 737 MAX 10,Boeing,Active,78,1747301388,1747301388
4133,WE-70076219,A338,Airbus A330-800,Airbus,Active,60,1747301388,1747301388
4134,YV-38076629,A321,Airbus A321,Airbus,Active,256,1747301388,1747301388
4135,FS-57037902,A321,Airbus A321,Airbus,Maintenance,24,1747301388,1747301388
4136,WB-11522593,A306,Airbus A300-600,Airbus,Active,334,1747301388,1747301388
4137,DW-27815133,AN12,Antonov An-12,Antonov,Maintenance,528,1747301388,1747301388
4138,LM-70277644,A345,Airbus A340-500,Airbus,Maintenance,380,1747301388,1747301388
4139,EW-07382755,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Active,47,1747301388,1747301388
4140,CH-04579648,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Maintenance,556,1747301388,1747301388
4141,KL-87752864,AJ27,Comac ARJ21-700 / C909,Comac,Maintenance,77,1747301388,1747301388
4142,ET-72107553,A320,Airbus A320,Airbus,Active,357,1747301388,1747301388
4143,AX-82861996,B38M,Boeing 737 MAX 8,Boeing,Maintenance,675,1747301388,1747301388
4144,VF-95069103,B190,Beechcraft 1900,Beechcraft,Active,117,1747301388,1747301388
4145,SO-09289841,B38M,Boeing 737 MAX 8,Boeing,Maintenance,524,1747301388,1747301388
4146,DY-28733599,A346,Airbus A340-600,Airbus,Maintenance,349,1747301388,1747301388
4147,EG-05618259,A310,Airbus A310-200,Airbus,Active,208,1747301388,1747301388
4148,AL-06677975,AN72,Antonov An-72 / An-74,Antonov,Active,191,1747301388,1747301388
4149,JN-27934439,A321,Airbus A321,Airbus,Active,382,1747301388,1747301388
4150,QN-45590655,A338,Airbus A330-800,Airbus,Active,178,1747301388,1747301388
4151,JD-23530563,A321,Airbus A321,Airbus,Maintenance,163,1747301388,1747301388
4152,LN-42440276,A343,Airbus A340-300,Airbus,Maintenance,411,1747301388,1747301388
4153,CI-72642054,A388,Airbus A380-800,Airbus,Active,672,1747301388,1747301388
4154,YD-76233232,AN32,Antonov An-32,Antonov,Maintenance,74,1747301388,1747301388
4155,RH-61702997,A306,Airbus A300-600,Airbus,Active,508,1747301388,1747301388
4156,FY-24012592,B38M,Boeing 737 MAX 8,Boeing,Maintenance,510,1747301388,1747301388
4157,UJ-56260697,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Maintenance,451,1747301388,1747301388
4158,RR-96805092,A148,Antonov An-148,Antonov,Maintenance,76,1747301388,1747301388
4159,GV-71664750,A19N,Airbus A319neo,Airbus,Active,173,1747301388,1747301388
4160,OU-99906110,A343,Airbus A340-300,Airbus,Active,580,1747301388,1747301388
4161,FC-10304054,AN28,Antonov An-28,Antonov,Maintenance,428,1747301388,1747301388
4162,VL-60758602,AN30,Antonov An-30,Antonov,Maintenance,447,1747301388,1747301388
4163,VU-48869187,A342,Airbus A340-200,Airbus,Active,486,1747301388,1747301388
4164,LT-59739578,A140,Antonov An-140,Antonov,Maintenance,97,1747301388,1747301388
4165,OU-34177182,A400,Airbus A400M Atlas,Airbus,Maintenance,170,1747301388,1747301388
4166,AB-37688325,A35K,Airbus A350-1000,Airbus,Maintenance,91,1747301388,1747301388
4167,CM-74969290,ATP,British Aerospace ATP,British,Maintenance,534,1747301388,1747301388
4168,UF-29913282,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,Active,613,1747301388,1747301388
4169,YW-99040524,A359,Airbus A350-900,Airbus,Active,184,1747301388,1747301388
4170,JR-16286314,AN30,Antonov An-30,Antonov,Active,337,1747301388,1747301388
4171,DP-13643655,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Maintenance,638,1747301388,1747301388
4172,AJ-44110429,AN24,Antonov An-24,Antonov,Active,232,1747301388,1747301388
4173,CZ-26232142,B37M,Boeing 737 MAX 7,Boeing,Maintenance,36,1747301388,1747301388
4174,VK-69298094,A319,Airbus A319,Airbus,Active,8,1747301388,1747301388
4175,WG-41158545,A388,Airbus A380-800,Airbus,Maintenance,237,1747301388,1747301388
4176,AO-40479180,A359,Airbus A350-900,Airbus,Active,374,1747301388,1747301388
4177,QD-75352788,AJ27,Comac ARJ21-700 / C909,Comac,Active,30,1747301388,1747301388
4178,CX-32401020,A318,Airbus A318,Airbus,Maintenance,151,1747301388,1747301388
4179,HQ-22105727,B39M,Boeing 737 MAX 9,Boeing,Active,39,1747301388,1747301388
4180,CU-33998318,B38M,Boeing 737 MAX 8,Boeing,Maintenance,149,1747301388,1747301388
4181,JE-18388788,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,Maintenance,2,1747301388,1747301388
4182,PC-14157402,A306,Airbus A300-600,Airbus,Active,180,1747301388,1747301388
4183,ME-69178222,A359,Airbus A350-900,Airbus,Active,116,1747301388,1747301388
4184,RR-84768404,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,Active,571,1747301388,1747301388
4185,QR-73179375,AN28,Antonov An-28,Antonov,Active,597,1747301388,1747301388
4186,QK-82563860,A148,Antonov An-148,Antonov,Active,5,1747301388,1747301388
4187,FA-28676044,ATP,British Aerospace ATP,British,Maintenance,335,1747301388,1747301388
4188,WM-37907192,A318,Airbus A318,Airbus,Active,214,1747301388,1747301388
4189,OT-26926308,B190,Beechcraft 1900,Beechcraft,Active,370,1747301388,1747301388
4190,IV-05029557,A140,Antonov An-140,Antonov,Maintenance,399,1747301388,1747301388
4191,PO-23510815,A342,Airbus A340-200,Airbus,Active,101,1747301388,1747301388
4192,JB-22910038,A158,Antonov An-158,Antonov,Maintenance,79,1747301388,1747301388
4193,PE-99744161,A748,Hawker Siddeley HS 748,Hawker,Active,502,1747301388,1747301388
4194,TI-61770600,B190,Beechcraft 1900,Beechcraft,Maintenance,61,1747301388,1747301388
4195,GO-90684924,B37M,Boeing 737 MAX 7,Boeing,Active,229,1747301388,1747301388
4196,UE-65155748,A148,Antonov An-148,Antonov,Active,482,1747301388,1747301388
4197,DQ-43855263,AN28,Antonov An-28,Antonov,Active,557,1747301388,1747301388
4198,QT-32357382,A337,"Airbus A330-700 ""BelugaXL""",Airbus,Active,449,1747301388,1747301388
4199,UT-31880198,A225,Antonov An-225 Mriya,Antonov,Active,132,1747301388,1747301388
4200,DD-25099276,A343,Airbus A340-300,Airbus,Maintenance,603,1747301388,1747301388
4201,KI-90865121,A337,"Airbus A330-700 ""BelugaXL""",Airbus,Maintenance,72,1747301388,1747301388
4202,PJ-44054653,AN30,Antonov An-30,Antonov,Maintenance,276,1747301388,1747301388
4203,DC-67392818,A140,Antonov An-140,Antonov,Active,47,1747301388,1747301388
4204,GA-63756299,A748,Hawker Siddeley HS 748,Hawker,Active,190,1747301388,1747301388
4205,GZ-07663509,AN30,Antonov An-30,Antonov,Active,112,1747301388,1747301388
4206,ON-20308430,AN32,Antonov An-32,Antonov,Active,209,1747301388,1747301388
4207,UM-58200252,A346,Airbus A340-600,Airbus,Active,207,1747301388,1747301388
4208,QS-16613911,AN26,Antonov An-26,Antonov,Maintenance,303,1747301388,1747301388
4209,EV-68547790,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,Maintenance,23,1747301388,1747301388
4210,EL-13477896,AN30,Antonov An-30,Antonov,Active,553,1747301388,1747301388
4211,SA-50585198,A339,Airbus A330-900,Airbus,Active,48,1747301388,1747301388
4212,IC-13336351,A158,Antonov An-158,Antonov,Maintenance,157,1747301388,1747301388
4213,GI-17584100,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Active,254,1747301388,1747301388
4214,JJ-42420799,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,Active,62,1747301388,1747301388
4215,UZ-61789979,A338,Airbus A330-800,Airbus,Maintenance,111,1747301388,1747301388
4216,UB-03900558,B38M,Boeing 737 MAX 8,Boeing,Active,184,1747301388,1747301388
4217,KX-17865195,A345,Airbus A340-500,Airbus,Active,199,1747301388,1747301388
4218,RW-57112902,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Maintenance,174,1747301388,1747301388
4219,YH-94157732,A400,Airbus A400M Atlas,Airbus,Active,603,1747301388,1747301388
4220,MG-69859025,A140,Antonov An-140,Antonov,Maintenance,282,1747301388,1747301388
4221,HC-74105686,A21N,Airbus A321neo,Airbus,Active,148,1747301388,1747301388
4222,IA-89279771,A158,Antonov An-158,Antonov,Maintenance,301,1747301388,1747301388
4223,VU-84891750,A345,Airbus A340-500,Airbus,Active,552,1747301388,1747301388
4224,IO-19529622,A35K,Airbus A350-1000,Airbus,Maintenance,360,1747301388,1747301388
4225,HR-51647463,A140,Antonov An-140,Antonov,Active,424,1747301388,1747301388
4226,CK-37748145,A319,Airbus A319,Airbus,Active,418,1747301388,1747301388
4227,JH-21213329,A337,"Airbus A330-700 ""BelugaXL""",Airbus,Active,118,1747301388,1747301388
4228,TM-19140075,A158,Antonov An-158,Antonov,Maintenance,291,1747301388,1747301388
4229,QT-97204594,B37M,Boeing 737 MAX 7,Boeing,Active,411,1747301388,1747301388
4230,DR-12117270,A333,Airbus A330-300,Airbus,Maintenance,493,1747301388,1747301388
4231,DD-72100725,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Maintenance,583,1747301388,1747301388
4232,PV-77060219,A124,Antonov An-124 Ruslan,Antonov,Active,320,1747301388,1747301388
4233,OU-98588361,A35K,Airbus A350-1000,Airbus,Active,248,1747301388,1747301388
4234,NH-67847712,A338,Airbus A330-800,Airbus,Maintenance,570,1747301388,1747301388
4235,MV-81213264,A345,Airbus A340-500,Airbus,Maintenance,226,1747301388,1747301388
4236,AP-05885127,A148,Antonov An-148,Antonov,Active,178,1747301388,1747301388
4237,NR-28400377,AN32,Antonov An-32,Antonov,Maintenance,642,1747301388,1747301388
4238,SG-87709049,A342,Airbus A340-200,Airbus,Maintenance,594,1747301388,1747301388
4239,RU-88341519,A333,Airbus A330-300,Airbus,Maintenance,610,1747301388,1747301388
4240,UV-57074577,AN32,Antonov An-32,Antonov,Maintenance,580,1747301388,1747301388
4241,RA-44435965,A345,Airbus A340-500,Airbus,Active,625,1747301388,1747301388
4242,AO-75716196,B3XM,Boeing 737 MAX 10,Boeing,Active,482,1747301388,1747301388
4243,IR-66228257,B190,Beechcraft 1900,Beechcraft,Active,414,1747301388,1747301388
4244,EX-03360103,A748,Hawker Siddeley HS 748,Hawker,Maintenance,336,1747301388,1747301388
4245,HK-14301235,A359,Airbus A350-900,Airbus,Active,228,1747301388,1747301388
4246,VJ-48381853,A318,Airbus A318,Airbus,Active,464,1747301388,1747301388
4247,XW-26277048,A140,Antonov An-140,Antonov,Maintenance,573,1747301388,1747301388
4248,AP-89752899,A19N,Airbus A319neo,Airbus,Maintenance,382,1747301388,1747301388
4249,PT-10557063,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,Active,448,1747301388,1747301388
4250,PE-99888854,A124,Antonov An-124 Ruslan,Antonov,Active,330,1747301388,1747301388
4251,DI-50794594,A124,Antonov An-124 Ruslan,Antonov,Active,532,1747301388,1747301388
4252,HQ-51773669,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,Maintenance,627,1747301388,1747301388
4253,LO-37514084,B3XM,Boeing 737 MAX 10,Boeing,Active,423,1747301388,1747301388
4254,SB-16719383,A140,Antonov An-140,Antonov,Maintenance,474,1747301388,1747301388
4255,ZK-33247788,B190,Beechcraft 1900,Beechcraft,Active,117,1747301388,1747301388
4256,VH-01992397,A318,Airbus A318,Airbus,Maintenance,298,1747301388,1747301388
4257,RV-43601550,A306,Airbus A300-600,Airbus,Maintenance,104,1747301388,1747301388
4258,FY-41098613,A345,Airbus A340-500,Airbus,Maintenance,591,1747301388,1747301388
4259,II-61819987,AN26,Antonov An-26,Antonov,Active,109,1747301388,1747301388
4260,EC-45871212,A343,Airbus A340-300,Airbus,Active,83,1747301388,1747301388
4261,DE-95742741,A20N,Airbus A320neo,Airbus,Maintenance,24,1747301388,1747301388
4262,ID-73677437,A21N,Airbus A321neo,Airbus,Active,405,1747301388,1747301388
4263,DF-52438736,A140,Antonov An-140,Antonov,Maintenance,427,1747301388,1747301388
4264,QJ-63074612,A338,Airbus A330-800,Airbus,Maintenance,27,1747301388,1747301388
4265,JF-27266612,A333,Airbus A330-300,Airbus,Maintenance,198,1747301388,1747301388
4266,UC-90085757,A320,Airbus A320,Airbus,Maintenance,27,1747301388,1747301388
4267,UZ-31067804,A400,Airbus A400M Atlas,Airbus,Maintenance,218,1747301388,1747301388
4268,UG-74231457,A35K,Airbus A350-1000,Airbus,Active,178,1747301388,1747301388
4269,JP-73770637,A225,Antonov An-225 Mriya,Antonov,Active,45,1747301388,1747301388
4270,XE-38966718,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,Maintenance,392,1747301388,1747301388
4271,EE-23382759,A388,Airbus A380-800,Airbus,Maintenance,362,1747301388,1747301388
4272,CM-54079989,A19N,Airbus A319neo,Airbus,Active,271,1747301388,1747301388
4273,KD-84463382,AN72,Antonov An-72 / An-74,Antonov,Active,574,1747301388,1747301388
